basin_id,total_steps,missing_steps,missing_rate_pct,num_gaps,max_gap_hours,mean_gap_hours,median_gap_hours,max_gap_days,mean_gap_days,gap_lengths_hours
05479000,394488,244904,62.0815,611,243246,400.82,1.0,10135.25,16.7,243246;2;1;1;1;1;1;1;1;1;1;1;1;1;1;48;2;1;1;1;1;1;1;1;1;1;1;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;24;48;48;2;3;1;1;3;1;24;24;1;2;2;96;1;1;1;288;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;2;1;1;1;2;1;1;1;1;2;3;1;1;1;1;1;3;1;1;1;1;1;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;3;2;2;1;1;1;4;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;3;1;1;1;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;2;1;2;1;3;1;3;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;72;1;2;1;1;1;1;1;48;48;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4;1;3;1;1;1;1;2;1;6;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;28;2;1;1;1;1;2;1;2;1;1;4;1;1;1;1;2;1;2;2;1;1;1;2;3;1;1;1;1;1;1;3;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;79;11;1;1;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;8;1;1;1;1;1;1;1;8;1;1;1;1;1
05480500,394488,245124,62.1373,632,243246,387.85,1.0,10135.25,16.16,243246;1;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;2;72;1;4;7;1;1;1;2;1;1;1;1;1;1;1;24;72;1;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;72;1;2;1;1;1;1;1;1;1;1;48;24;24;24;1;1;2;1;1;1;1;24;48;1;72;2;1;1;1;3;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;3;1;1;1;2;1;1;1;1;1;1;3;3;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;2;2;24;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;48;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;3;1;1;1;1;1;1;3;1;2;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;2;4;48;1;1;2;2;3;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;48;1;1;2;1;2;2;3;2;3;48;3;24;2;1;3;1;1;2;3;2;1;3;1;1;1;3;1;1;50;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;3;4;4;5;3;8;2;13;6;1;1;1;16;11;8;4;1;2;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;1;1;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;1;3;2;1;1;1;1;1;1;2;1;1;2;1;1;2;3;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;5;1;1;1;1;3;1;1;2;1;1;1;1;2;1;2;2;56;1;4;2;11;2;3;10;1;1;7;1;12;1;1;1;1;1;1;3;1;2;2;1;30;3;2;1;1;1;1;1;1;4;3;1;1;1;3;1;3;1;1;1
05481000,394488,244080,61.8726,239,243246,1021.26,1.0,10135.25,42.55,243246;1;1;1;1;24;2;2;1;1;3;1;4;1;1;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;3;72;48;1;1;1;1;1;1;1;1;1;1;1;3;48;72;1;1;24;72;48;1;1;1;1;1;1;2;4;1;24;1;96;1;1;1;1;1;1;1;1;2;24;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;2;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;4;2;1;4;1;1;1;1;1;1;4;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;3
05481300,394488,244529,61.9864,783,243246,312.3,1.0,10135.25,13.01,243246;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;2;1;1;3;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;3;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;48;1;48;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2;1;2;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1;48;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1;3;4;1;4;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;2;1;1;3;1;2;1;2;1;5;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;1;1;2;2;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;24;3;1;1;1;2;1;3;1;3;2;1;1;1;3;1;1;1;3;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;7;1;2;2;1;1;2;2;1;1;3;1;1;1;2;3;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;3;2;1;1;1;2;1;2;1;1;9;2;1;1;1;1;2;1;4;2;1;3;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;1;1;2;1;1;3;1;2;1;1;1;1;3;1;1;2;1;1;2;1;1;2;2;2;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;4;5;1;3;2;1;1;1;2;13;27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;86
05481650,394488,243862,61.8173,276,243246,883.56,1.0,10135.25,36.81,243246;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;49;1;1;1;1;1;3;1;48;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;1;1;1;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;48;4;1;2;3;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;24;1;10;1;11;8;1;10;4;1;1;1;1;1;1;1;1;14;1;1;1;1;19;17;13;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1
05481950,394488,245369,62.1994,529,243246,463.84,1.0,10135.25,19.33,243246;1;1;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;1;2;10;1;3;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;4;6;2;1;1;3;6;1;1;1;2;1;3;1;3;2;2;1;2;1;3;1;1;3;2;3;7;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;4;1;1;3;1;2;1;1;1;1;1;2;96;3;4;1;1;2;73;1;1;96;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;72;2;25;1;2;1;1;3;24;48;1;2;24;3;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;3;1;1;1;1;1;1;24;1;1;24;1;1;24;1;1;1;1;1;1;1;1;168;48;1;1;1;1;1;1;2;2;1;1;1;48;1;1;1;2;48;1;1;3;2;4;1;8;4;3;1;3;3;1;3;1;1;2;2;1;1;1;1;2;1;5;5;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;1;2;1;2;1;2;1;1;1;1;1;1;3;1;1;1;2;2;3;1;3;2;1;1;3;1;2;1;1;1;1;1;24;3;48;72;24;48;1;28;1;37;1;1;6;1;2;1;1;1;8;3;1;1;1;2;1;1;1;14;1;46;1;88;1;1;1;1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;1;1;1;3;1;1;1;90;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;68;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1
05482000,394488,244260,61.9182,299,243246,816.92,1.0,10135.25,34.04,243246;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;72;1;1;1;48;1;1;1;24;2;3;2;3;75;1;1;3;1;24;1;1;48;1;48;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;24;1;1;1;1;4;1;1;1;4;23;1;1;1;1;24;1;1;1;1;1;2;1;1;1;2;1;2;4;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;101;2;1;1;2;1;2;1;1;11;1;12;4;2;1;1;5;1;17;1;7;1;1;2;1;1;1;2;3;1;5;1;1;1;1;4;1;2;4;4;2;5;1;1;2;2;3;1;1;5;2;3;4;1;2;1;1;1;1;1;1;2;1;1;1;2;3;2;1;1;1;5;3;1;3;1;1;1;5;3;6;1;1;1;2;1;5;1;3;5;4;1;3;3;3;4;4;1;5;3;1;5;1;4;1;1;1;1;5;3;1;3;3;2;3;4;4;4;4;2;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;1
05482170,394488,394488,100.0,1,394488,394488.0,394488.0,16437.0,16437.0,394488
05482300,394488,245344,62.193,534,243246,459.45,1.0,10135.25,19.14,243246;1;2;3;2;1;2;2;2;48;1;1;144;1;2;1;2;1;2;1;1;1;1;1;1;1;10;1;1;3;1;3;1;1;2;1;1;2;1;2;2;4;1;2;1;2;2;1;1;3;2;1;2;1;2;3;2;1;1;1;48;1;1;1;1;2;48;1;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;24;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;24;192;1;384;1;1;1;1;1;1;1;1;2;48;1;1;48;1;1;1;1;1;1;1;1;1;216;2;1;2;1;2;1;1;48;1;1;2;4;1;48;1;1;1;2;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;3;1;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;4;1;1;1;4;1;1;1;1;2;1;1;3;1;2;1;2;1;1;1;1;2;2;1;1;1;1;5;1;5;1;1;1;1;1;1;1;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;1;1;18;2;2;3;1;1;1;1;1;2;6;4;2;1;3;1;1;1;1;1;1;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;1;3;1;4;3;1;1;6;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;3;1;1;1;1;1;1;1;1;1;1;1;1;13;1;1;1;1;1;1;1;1;1;1;3;3;3;4;1;1;1;1;1;1;1;3;6;1;1;1;1;1;1;1;1;1
05482500,394488,246836,62.5712,449,243246,549.75,1.0,10135.25,22.91,243246;1;1;1;3;1;1;1;1;1;2;1;1;1;1;48;1;1;1;24;48;1;1;24;1;48;1;2;1;1;72;1;1;2;24;3;3;2;72;1;1;2;2;24;24;4;2;2;1;1;1;96;1;1;1;96;1;72;24;24;2;1;72;1;1;1;2;1;1;1;2;1;24;1;1;1;1;1;1;1;1;2;1;1;1;1;1;48;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;24;24;144;120;2;120;552;48;48;1;1;96;3;2;1;48;3;3;1;48;24;72;1;1;3;3;72;1;3;24;24;3;3;2;1;3;3;2;2;1;1;1;1;1;1;49;48;24;24;4;1;24;1;48;1;3;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;3;3;48;1;120;3;1;1;3;24;3;1;1;1;2;2;1;1;3;1;72;3;1;2;24;2;48;1;1;1;3;1;7;7;1;3;2;2;3;2;1;1;1;1;1;3;1;1;6;1;2;1;1;5;1;1;4;1;1;1;4;3;1;1;1;1;1;1;21;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;3;2;1;3;1;4;3;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;41;3;1;1;1;7;1;3;1;1;17;32;1;1;1;2;2;1;1;1;1;3;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;2;2;1;1;2;2;2;3;1;1;1;3;2;1;1;1
05483450,394488,244382,61.9492,497,243246,491.71,1.0,10135.25,20.49,243246;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;72;1;1;1;1;1;1;1;1;2;48;2;3;3;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;1;1;1;1;2;1;1;1;48;1;3;2;2;6;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;4;1;1;1;3;1;1;48;1;3;3;2;1;1;1;2;2;1;1;2;1;1;1;1;1;2;1;3;1;1;3;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;72;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;48;3;1;24;1;1;2;2;48;1;1;1;1;1;1;24;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;24;1;1;1;1;3;5;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;25;1;1;1;1;1;2;1;1;1;1;17;1;1;1;1;1;1;1;2;1;1;1;1;1;1;10
05483600,394488,244030,61.8599,135,243246,1807.63,1.0,10135.25,75.32,243246;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;1;1;96;96;48;1;24;2;2;1;1;1;1;48;1;48;1;2;1;1;1;1;1;1;2;1;1;1;24;1;48;1;1;96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;110;1;1;1;2;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;1;1
05484000,394488,244538,61.9887,349,243246,700.68,1.0,10135.25,29.19,243246;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;1;2;2;3;1;2;1;1;1;1;1;1;1;1;1;120;3;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;4;2;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;120;72;1;96;2;144;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;24;2;1;1;1;1;1;1;1;1;2;72;48;1;1;2;1;1;1;1;1;4;1;3;3;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;3;1;1;2;1;1;1;3;1;1;2;2;1;2;1;11;1;1;1;33;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;11;7;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;9;6;15;11;10;9;1;7;3;2;1;1;1;55;1;1;1;1;1;1;1;1;1;1;1;1;1
05484500,394488,394488,100.0,1,394488,394488.0,394488.0,16437.0,16437.0,394488
